branch,date,plan_type,10:00-10:10,10:00-10:10_template_column,12:00-12:10,12:00-12:10_template_column,14:00-14:10,14:00-14:10_template_column,16:00-16:10,16:00-16:10_template_column,18:00-18:10,18:00-18:10_template_column,20:00-20:10,20:00-20:10_template_column,display_window_energy_kwh,display_window_plan_cost_yuan,display_window_adjustment_surcharge_yuan
4-3,2025-12-05,original,0.0,61,0.0,73,0.0,85,329.96500090098425,97,0.0,109,0.0,121,39915.83665056866,17785.743646469142,814.5689012266671
4-3,2025-12-05,effective,0.0,61,389.65589144581486,73,0.0,85,329.96500090098425,97,0.0,109,0.0,121,42672.14680002723,17785.743646469142,814.5689012266671
4-3,2025-12-06,original,0.0,61,368.4562149371061,73,0.0,85,353.80536870638815,97,0.0,109,0.0,121,46969.4394697035,21864.696426659888,528.906745983341
4-3,2025-12-06,effective,0.0,61,457.8370239305509,73,0.0,85,353.80536870638815,97,0.0,109,0.0,121,47873.71748285735,21864.696426659888,528.906745983341
4-3,2025-12-07,original,0.0,61,879.062805936937,73,0.0,85,867.8336498751728,97,680.8678145746486,109,0.0,121,96264.57658228214,73277.327584554,660.5195582318457
4-3,2025-12-07,effective,0.0,61,879.062805936937,73,0.0,85,862.1097016407821,97,680.8678145746486,109,0.0,121,94847.21560309132,73277.327584554,660.5195582318457
4-3,2025-12-08,original,0.0,61,842.7826669704608,73,0.0,85,874.1897948669694,97,703.6937404831971,109,0.0,121,95776.23673060673,72627.97239254644,506.88277925972665
4-3,2025-12-08,effective,0.0,61,842.7826669704608,73,0.0,85,874.1897948669694,97,691.9890938438598,109,0.0,121,94684.95014460193,72627.97239254644,506.88277925972665
4-3,2025-12-09,original,0.0,61,871.5302242429333,73,0.0,85,883.1900519485198,97,687.4520105090268,109,0.0,121,95041.87915779569,71290.40469819857,441.3789019583249
4-3,2025-12-09,effective,0.0,61,871.5302242429333,73,0.0,85,883.1900519485198,97,687.4520105090268,109,0.0,121,94114.11454552528,71290.40469819857,441.3789019583249
4-3,2025-12-10,original,0.0,61,814.7925425336099,73,0.0,85,887.2487682405143,97,692.0506218261409,109,0.0,121,94270.45894538959,71695.69590161396,230.1946981834886
4-3,2025-12-10,effective,0.0,61,814.7925425336099,73,0.0,85,887.2487682405143,97,686.7390667400498,109,0.0,121,93931.9219076014,71695.69590161396,230.1946981834886
4-3,2025-12-11,original,0.0,61,888.2817188670189,73,0.0,85,866.4419093146246,97,688.4746640267746,109,0.0,121,94360.8461374892,70039.9549768404,449.33144066524886
4-3,2025-12-11,effective,0.0,61,888.2817188670189,73,0.0,85,866.4419093146246,97,688.4746640267746,109,0.0,121,93519.98699245231,70039.9549768404,449.33144066524886
4-3,2025-12-12,original,0.0,61,500.11912627728657,73,0.0,85,380.8625843623134,97,0.0,109,0.0,121,46705.51569936215,21186.3493131991,327.1916473885245
4-3,2025-12-12,effective,0.0,61,530.6613291660177,73,0.0,85,381.7162982835419,97,0.0,109,0.0,121,47662.77517347294,21186.3493131991,327.1916473885245
4-3,2025-12-13,original,0.0,61,577.433162292304,73,0.0,85,360.06984730771046,97,0.0,109,0.0,121,49526.91187295757,23007.380086955694,74.38027400101369
4-3,2025-12-13,effective,0.0,61,577.433162292304,73,0.0,85,360.06984730771046,97,0.0,109,0.0,121,49255.61129052214,23007.380086955694,74.38027400101369
4-3,2025-12-14,original,0.0,61,884.9858784372365,73,0.0,85,847.2350545616125,97,708.3892781345514,109,0.0,121,94940.46787018262,72551.3954788943,236.5495127301995
4-3,2025-12-14,effective,0.0,61,884.9858784372365,73,0.0,85,847.2350545616125,97,705.8097091992063,109,0.0,121,94567.86512389337,72551.3954788943,236.5495127301995
4-3,2025-12-15,original,0.0,61,884.4379868506368,73,0.0,85,837.2214520154321,97,720.181060247546,109,0.0,121,94831.39866354153,72247.58475193239,411.51910096204995
4-3,2025-12-15,effective,0.0,61,922.1181531365611,73,0.0,85,837.2214520154321,97,720.181060247546,109,0.0,121,94887.46986121045,72247.58475193239,411.51910096204995
4-3,2025-12-16,original,0.0,61,910.0098838854786,73,0.0,85,852.9163166378912,97,696.4064466169367,109,0.0,121,96277.90235970837,73125.14717280502,361.03795422943887
4-3,2025-12-16,effective,0.0,61,910.0098838854786,73,0.0,85,852.9163166378912,97,693.2477029079465,109,0.0,121,95619.83319721697,73125.14717280502,361.03795422943887
4-3,2025-12-17,original,0.0,61,926.9669881928961,73,0.0,85,848.2521381494162,97,714.5647055919836,109,0.0,121,96063.3352789871,72984.88900243555,540.0311047892967
4-3,2025-12-17,effective,0.0,61,926.9669881928961,73,0.0,85,848.2521381494162,97,705.5595692575602,109,0.0,121,94942.28910216954,72984.88900243555,540.0311047892967
4-3,2025-12-18,original,0.0,61,891.7578878690518,73,0.0,85,847.6623910170165,97,699.8749542579494,109,0.0,121,94449.99822112406,70989.53633659951,394.62118459064095
4-3,2025-12-18,effective,0.0,61,891.7578878690518,73,0.0,85,847.6623910170165,97,680.8171490035384,109,0.0,121,93750.93659317787,70989.53633659951,394.62118459064095
4-3,2025-12-19,original,0.0,61,424.48310430860147,73,0.0,85,355.4268973540062,97,0.0,109,0.0,121,48400.629597674524,22465.463691870347,278.1082060441479
4-3,2025-12-19,effective,0.0,61,0.0,73,0.0,85,355.4268973540062,97,0.0,109,0.0,121,47089.900752574635,22465.463691870347,278.1082060441479
4-3,2025-12-20,original,0.0,61,454.43166000740246,73,0.0,85,346.8850836046802,97,0.0,109,0.0,121,48616.77680162265,22484.107678645378,328.59471299904715
4-3,2025-12-20,effective,0.0,61,454.43166000740246,73,0.0,85,346.8850836046802,97,0.0,109,0.0,121,47987.097113739306,22484.107678645378,328.59471299904715
4-3,2025-12-21,original,0.0,61,867.0417500829982,73,0.0,85,857.9629260206768,97,705.7303912363053,109,0.0,121,95249.85652081169,72114.12461091667,339.64046407795405
4-3,2025-12-21,effective,0.0,61,867.0417500829982,73,0.0,85,857.9629260206768,97,695.8756669049636,109,0.0,121,94737.46627058415,72114.12461091667,339.64046407795405
4-3,2025-12-22,original,0.0,61,880.9611728973904,73,0.0,85,845.1679587860813,97,708.2800011278842,109,0.0,121,95257.58936245482,72769.42117869774,501.40571603137636
4-3,2025-12-22,effective,0.0,61,880.9611728973904,73,0.0,85,845.1679587860813,97,698.4252767965426,109,0.0,121,94289.08272113392,72769.42117869774,501.40571603137636
4-3,2025-12-23,original,0.0,61,884.2725112720792,73,0.0,85,851.3404227368317,97,713.531579621553,109,0.0,121,95375.66645964654,72384.49265905799,433.19868156906875
4-3,2025-12-23,effective,0.0,61,884.2725112720792,73,0.0,85,851.3404227368317,97,713.531579621553,109,0.0,121,94491.53548762,72384.49265905799,433.19868156906875
4-3,2025-12-24,original,0.0,61,911.5043718220767,73,0.0,85,872.6903277487456,97,700.4883521413062,109,0.0,121,94487.65596760837,70911.61289369113,567.9921735699779
4-3,2025-12-24,effective,0.0,61,901.7628110547606,73,0.0,85,831.7229527305868,97,690.6336278099645,109,0.0,121,93413.98845439262,70911.61289369113,567.9921735699779
4-3,2025-12-25,original,0.0,61,883.6650672557467,73,0.0,85,878.2347630716498,97,698.962971845242,109,0.0,121,93241.84491974337,70281.22925533768,248.62349453451452
4-3,2025-12-25,effective,0.0,61,883.6650672557467,73,0.0,85,878.2347630716498,97,689.1082475139003,109,0.0,121,92849.53395991653,70281.22925533768,248.62349453451452
4-3,2025-12-26,original,0.0,61,500.25390703710843,73,0.0,85,364.8701947952233,97,0.0,109,0.0,121,47663.241268380894,22165.560450741446,295.7671048137064
4-3,2025-12-26,effective,0.0,61,500.25390703710843,73,0.0,85,364.8701947952233,97,0.0,109,0.0,121,46997.2406455202,22165.560450741446,295.7671048137064
4-3,2025-12-27,original,0.0,61,515.5020050035433,73,0.0,85,384.4712712046894,97,0.0,109,0.0,121,48212.84465494126,22254.921012804673,237.1450537264239
4-3,2025-12-27,effective,0.0,61,515.5020050035433,73,0.0,85,384.4712712046894,97,0.0,109,0.0,121,47762.61944391368,22254.921012804673,237.1450537264239
4-3,2025-12-28,original,0.0,61,920.4009463430247,73,0.0,85,887.5975477238576,97,704.3123365904539,109,0.0,121,94767.30188707457,70947.34166957326,508.60344259757255
4-3,2025-12-28,effective,0.0,61,907.089716815471,73,0.0,85,852.9997431234218,97,704.3123365904539,109,0.0,121,93815.54561424801,70947.34166957326,508.60344259757255
4-3,2025-12-29,original,0.0,61,888.519165065817,73,0.0,85,873.3333879640481,97,704.4218007450289,109,0.0,121,93666.89768310485,70240.91948188978,659.0443471824684
4-3,2025-12-29,effective,0.0,61,878.4225323404374,73,0.0,85,859.473244250318,97,691.5813965140718,109,0.0,121,92355.9844176246,70240.91948188978,659.0443471824684
4-3,2025-12-30,original,0.0,61,876.6137100929174,73,0.0,85,866.6955851314506,97,702.333872715179,109,0.0,121,93400.33552189003,69068.85289032415,273.34881484244363
4-3,2025-12-30,effective,0.0,61,876.6137100929174,73,0.0,85,866.6955851314506,97,689.4934684841094,109,0.0,121,92975.937603328,69068.85289032415,273.34881484244363
4-3,2025-12-31,original,0.0,61,834.4678068875354,73,0.0,85,834.9045879513478,97,709.8483586896255,109,0.0,121,92410.6434597575,69037.5662214748,333.06303633054563
4-3,2025-12-31,effective,0.0,61,834.4678068875354,73,0.0,85,834.9045879513478,97,736.4888321729649,109,0.0,121,92968.88013592715,69037.5662214748,333.06303633054563
