date,dp_initial_soc_kwh,dp_terminal_soc_kwh,ana_initial_soc_kwh,ana_terminal_soc_kwh,plan_cost_yuan,adj_cost_yuan,adj_up_energy_kwh,adj_down_energy_kwh,dp_emergency_energy_kwh,dp_emergency_cost_yuan,dp_total_cost_yuan,total_cost_yuan_alt,ana_emergency_energy_kwh,ana_emergency_cost_yuan,ana_total_cost_yuan,g0_energy_kwh,geff_energy_kwh,updates_solved,dp_max_balance_residual_kwh,dp_max_soc_residual_kwh,ana_max_balance_residual_kwh,ana_max_soc_residual_kwh,dp_max_convexity_violation
2025-02-11,9660.704995593229,9771.703945283942,9660.704995593229,9771.703945283942,51118.81249758244,-188.45086025485938,0.0,447.4697090843162,5.440648272234853,25.4839965072168,50955.8456338348,50955.84563383479,5.440648272234171,25.483996507144855,50955.845633834724,81581.08935644329,81133.61964735898,3,9.85878045867139e-13,1.1368683772161603e-13,0.0,8.86846152070575e-13,2.9105606813573104e-12
2025-02-12,9771.703945283942,9586.222535215677,9771.703945283942,9586.222535215677,50705.93925991948,-290.958299650695,0.0,924.1777513377083,0.0,8.12400366978494e-11,50414.98096026887,50414.98096026887,0.0,0.0,50414.98096026879,80874.222530782,79950.04477944429,3,9.841016890277388e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-02-13,9586.222535215677,9997.176124559595,9586.222535215677,9997.176124559595,49831.82086265011,-189.00634952951347,0.0,617.2216443761783,0.0,6.15681140514468e-11,49642.814513120655,49642.814513120655,0.0,0.0,49642.8145131206,79626.74091473965,79009.51927036348,3,9.094947017729282e-13,1.1368683772161603e-13,1.1368683772161603e-13,8.846257060213247e-13,2.183142555622908e-12
2025-02-14,9997.176124559595,9674.307649481387,9997.176124559595,9674.307649481387,18372.19754709934,246.87047002943396,135.4001770018217,0.0,5.763631697289561,31.264820142013004,18650.332837270784,18650.332837270784,5.763631697289561,31.264820141947226,18650.33283727072,35335.124835111696,35470.52501211352,3,1.0231815394945443e-12,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-15,9674.307649481387,9354.334930171919,9674.307649481387,9354.334930171919,18657.636764163675,0.0,0.0,0.0,28.341498628626937,116.19946928482204,18773.8362334485,18773.8362334485,13.605344128625688,52.81594590732492,18710.452710071,35728.09545505846,35728.09545505846,3,9.237055564881302e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-16,9354.334930171919,9699.335599218644,9354.334930171919,9699.335599218644,49957.955154308496,0.0,0.0,0.0,13.244469576672259,60.255714339161756,50018.21086864766,50018.21086864765,13.244469576671577,60.25571433906734,50018.21086864756,80257.44241422878,80257.44241422878,3,9.85878045867139e-13,7.105427357601002e-15,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-17,9699.335599218644,9663.158528087026,9699.335599218644,9663.158528087026,50292.39035325407,-490.41832133272646,0.0,1601.043906038533,0.0,6.255297702040253e-11,49801.97203192141,49801.97203192141,0.0,0.0,49801.972031921345,80724.22774474797,79123.18383870945,3,8.952838470577262e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-02-18,9663.158528087026,9869.53374113455,9663.158528087026,10012.13128760901,47814.539343659286,-76.16215951845714,30.171708532211824,461.7261085643679,0.0,9.106351850363126e-11,47738.377184140925,47738.377184140925,0.0,0.0,47738.37718414083,77142.50601369889,76710.95161366674,3,9.876544027065393e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.183142555622908e-12
2025-02-19,9869.53374113455,9384.943867749156,10012.13128760901,9384.943867749156,47493.40779643606,330.25941019404434,326.1579485643099,0.0,513.0455050494043,2504.1992863932055,50327.866493023306,50327.86649302331,384.70771322238824,1868.0338352324623,49691.701041862565,76664.96626253589,76991.12421110019,3,9.983125437429408e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-20,9384.943867749156,10106.064912943863,9384.943867749156,10106.064912943863,48173.787962347116,0.0,0.0,0.0,4.0378409864198375,18.913247180462065,48192.70120952758,48192.701209527586,4.037840986419155,18.913247180387323,48192.701209527506,77730.40717745309,77730.40717745309,3,9.841016890277388e-13,1.1368683772161603e-13,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-21,10106.064912943863,9890.107103020971,10106.064912943863,9890.107103020971,17752.933473777564,10.850157750171615,8.980060211191073,0.0,59.38307421178399,272.72143714405365,18036.505068671788,18036.50506867179,59.38307421178402,329.0192774664697,18092.802908994203,34351.74443460274,34360.724494813934,3,9.947598300641403e-13,5.684341886080802e-14,0.0,9.094947017729282e-13,2.9105606813573104e-12
2025-02-22,9890.107103020971,9513.564043987633,9890.107103020971,9513.564043987633,17704.02940119592,389.24196778443195,213.96185763703127,0.0,0.0,7.029214221798696e-11,18093.271368980422,18093.271368980422,0.0,0.0,18093.271368980353,34441.821249733206,34655.78310737024,3,9.094947017729282e-13,1.1368683772161603e-13,0.0,8.952838470577262e-13,2.183142555622908e-12
2025-02-23,9513.564043987633,9815.475018442112,9513.564043987633,9815.475018442112,47944.69838763013,-183.2562279549638,0.0,574.6494395404966,0.0,6.289011833526813e-11,47761.442159675236,47761.44215967523,0.0,0.0,47761.44215967517,77394.40670855719,76819.7572690167,3,9.734435479913373e-13,1.4210854715202004e-14,0.0,8.775202786637237e-13,2.183142555622908e-12
