date,t,source_right_end_label,physical_interval,price_yuan_per_kwh,actual_load_kwh,actual_pv_kwh,forecast_load_kwh,forecast_pv_kwh,plan_grid_kwh,dp_charge_kwh,dp_discharge_kwh,dp_emergency_kwh,dp_unused_kwh,dp_end_soc_kwh,analytical_charge_kwh,analytical_discharge_kwh,analytical_emergency_kwh,analytical_unused_kwh,analytical_end_soc_kwh
2025-02-01,27,04:30,4:20-4:30,0.4364,505.57833333333326,0.0,523.6811550412247,0.0,544.105957652857,0.0,0.0,0.0,38.52762431952374,10239.200793388289,38.52762431952374,0.0,0.0,0.0,10549.144295623313
2025-02-01,28,04:40,4:30-4:40,0.4393,503.23096666666663,0.0,524.3169589247386,0.0,524.6191255914053,0.0,0.0,0.0,21.38815892473872,10239.200793388289,21.38815892473872,0.0,0.0,0.0,10568.393638655578
2025-02-01,29,04:50,4:40-4:50,0.4422,502.84698333333336,0.00023333333333333333,519.498747081116,0.0002945141065830721,517.3363465408302,0.0,0.0,0.0,14.48959654083012,10239.200793388289,14.48959654083012,0.0,0.0,0.0,10581.434275542326
2025-02-01,30,05:00,4:50-5:00,0.4395,499.64166666666665,0.0,510.7204644982454,0.0,502.31934420329003,0.0,0.0,0.0,2.677677536623378,10239.200793388289,2.677677536623378,0.0,0.0,0.0,10583.844185325286
2025-02-01,31,05:10,5:00-5:10,0.4333,488.78358333333335,0.0,536.7218820689045,0.0,543.0709059508712,0.0,0.0,0.0,54.287322617537825,10239.200793388289,54.287322617537825,0.0,0.0,0.0,10632.70277568107
2025-02-01,32,05:20,5:10-5:20,0.4439,498.51875,0.0033166666666666665,567.6720834626864,0.004151619644723093,572.398815176375,0.0,0.0,0.0,73.88338184304166,10239.200793388289,73.88338184304166,0.0,0.0,0.0,10699.197819339806
2025-02-01,33,05:30,5:20-5:30,0.4301,529.2233333333334,0.0,574.2346076145644,0.0,617.3678652483454,0.0,0.0,0.0,88.14453191501207,10239.200793388289,88.14453191501207,0.0,0.0,0.0,10778.527898063317
2025-02-01,34,05:40,5:30-5:40,0.3713,547.4103166666666,0.0,553.0392872287151,0.0,1359.5255198651857,623.1102295685681,0.0,0.0,189.004973629951,10800.0,23.857891040758357,0.0,0.0,788.2573121577608,10800.0
2025-02-01,35,05:50,5:40-5:50,0.5708,531.2274,0.04623333333333333,531.273819515539,0.05778850574712644,520.2979928135032,0.0,10.883173853163862,0.0,0.0,10787.907584607596,0.0,10.883173853163385,0.0,0.0,10787.907584607596
2025-02-01,36,06:00,5:50-6:00,0.9099,510.98333333333335,0.0,535.398485542235,0.0,0.0,0.0,510.98333333333323,0.0,0.0,10220.148325348337,0.0,510.98333333333335,0.0,0.0,10220.148325348337
2025-02-01,37,06:10,6:00-6:10,0.9368,535.1871833333332,0.0,568.979836524965,0.0,0.0,0.0,535.1871833333333,0.0,0.0,9625.49589942241,0.0,535.1871833333332,0.0,0.0,9625.49589942241
2025-02-01,38,06:20,6:10-6:20,0.8758,533.9993499999999,0.6440166666666667,579.3341068508029,0.8049140543364681,0.0,0.0,533.3553333333329,0.0,0.0,9032.878862385374,0.0,533.3553333333333,0.0,0.0,9032.878862385374
2025-02-01,39,06:30,6:20-6:30,0.8759,504.52,0.0,560.2905207000898,0.0,0.0,0.0,504.5200000000006,0.0,0.0,8472.301084607596,0.0,504.52,0.0,0.0,8472.301084607596
2025-02-01,40,06:40,6:30-6:40,0.8601,519.5536833333333,0.0,559.6603831956156,0.0,0.0,0.0,519.5536833333335,0.0,0.0,7895.019214237225,0.0,519.5536833333333,0.0,0.0,7895.019214237225
2025-02-01,41,06:50,6:40-6:50,0.8442,566.415,14.934916666666666,597.5482828608214,13.597024817136887,0.0,0.0,551.4800833333331,0.0,0.0,7282.263566089077,0.0,551.4800833333333,0.0,0.0,7282.263566089077
2025-02-01,42,07:00,6:50-7:00,0.8334,608.7916666666666,56.75,647.9784986072893,57.05754310344828,0.0,0.0,552.0416666666666,0.0,0.0,6668.883936459448,0.0,552.0416666666666,0.0,0.0,6668.883936459448
2025-02-01,43,07:10,7:00-7:10,0.8092,617.2140499999999,102.656,661.5978779875124,102.59360240334378,0.0,0.0,514.5580499999999,0.0,0.0,6097.152769792781,0.0,514.5580499999999,0.0,0.0,6097.152769792781
2025-02-01,44,07:20,7:10-7:20,0.7972,595.3964666666666,147.48791666666665,649.622116430395,148.30200057471265,0.0,0.0,447.9085499999996,0.0,0.0,5599.476603126115,0.0,447.90854999999993,0.0,0.0,5599.476603126115
2025-02-01,45,07:30,7:20-7:30,0.7644,579.5366666666666,190.11249999999998,641.6224472996964,195.76780956112853,0.0,0.0,389.4241666666666,0.0,0.0,5166.783084607597,0.0,389.4241666666667,0.0,0.0,5166.783084607597
2025-02-01,46,07:40,7:30-7:40,0.6899,609.0003666666667,231.34661666666665,654.7332761237966,243.9341701149425,0.0,0.0,377.6537500000001,0.0,0.0,4747.167806829819,0.0,377.65375,0.0,0.0,4747.167806829819
2025-02-01,47,07:50,7:40-7:50,0.86,640.2366833333333,279.07533333333333,647.9960080419728,289.3258490595611,0.0,0.0,361.1613499999998,0.0,0.0,4345.87741794093,0.0,361.16134999999997,0.0,0.0,4345.87741794093
2025-02-01,48,08:00,7:50-8:00,1.1617,633.9416666666666,334.01874999999995,629.9476026170069,335.3143221003135,0.0,0.0,299.9229166666667,0.0,0.0,4012.629732755745,0.0,299.92291666666665,0.0,0.0,4012.629732755745
2025-02-01,49,08:10,8:00-8:10,1.1683,590.91065,388.6844166666666,647.8242664426494,388.1143722570533,0.0,0.0,202.2262333333336,0.0,0.0,3787.93391794093,0.0,202.22623333333343,0.0,0.0,3787.93391794093
2025-02-01,50,08:20,8:10-8:20,1.0956,568.5581666666667,438.7655666666667,650.2756090914859,436.4097436781609,0.0,0.0,129.79259999999996,0.0,0.0,3643.71991794093,0.0,129.7926,0.0,0.0,3643.71991794093
2025-02-01,51,08:30,8:20-8:30,1.0849,574.2283333333332,487.94374999999997,624.6216451606604,482.970474137931,0.0,0.0,86.28458333333337,0.0,0.0,3547.8481586816706,0.0,86.28458333333327,0.0,0.0,3547.8481586816706
2025-02-01,52,08:40,8:30-8:40,1.061,577.8523166666666,541.8831666666666,621.0054188241255,540.659584952978,0.0,0.0,35.96914999999999,0.0,0.0,3507.8824364594484,0.0,35.96915000000001,0.0,0.0,3507.8824364594484
2025-02-01,53,08:50,8:40-8:50,1.043,649.0800333333333,586.6261,681.0811946715899,589.5549451410657,0.0,0.0,62.453933333333225,0.0,0.0,3438.4891772001893,0.0,62.45393333333334,0.0,0.0,3438.4891772001893
2025-02-01,54,09:00,8:50-9:00,1.036,737.1266666666667,621.9499999999999,759.556207925506,625.1235697492162,0.0,0.0,115.1766666666666,0.0,0.0,3310.5151031261153,0.0,115.17666666666673,0.0,0.0,3310.5151031261153
2025-02-01,55,09:10,9:00-9:10,1.0147,711.2534166666666,665.4293,764.0657612284281,663.5071602925809,0.0,0.0,45.8241166666664,0.0,0.0,3259.5994179409304,0.0,45.824116666666555,0.0,0.0,3259.5994179409304
2025-02-01,56,09:20,9:10-9:20,0.9922,698.3616999999999,729.7221999999999,747.7150303658638,708.0464318181819,0.0,31.36050000000018,0.0,0.0,0.0,3287.8238679409305,31.360500000000002,0.0,0.0,0.0,3287.8238679409305
2025-02-01,57,09:30,9:20-9:30,0.97,736.3866666666665,798.0874999999999,738.846759369264,750.8179271159873,0.0,61.70083333333322,0.0,0.0,0.0,3343.3546179409304,61.70083333333332,0.0,0.0,0.0,3343.3546179409304
2025-02-01,58,09:40,9:30-9:40,0.9422,733.2125666666667,838.3206833333334,717.7232454019501,782.852828369906,0.0,105.10811666666642,0.0,0.0,0.0,3437.95192294093,105.10811666666666,0.0,0.0,0.0,3437.95192294093
2025-02-01,59,09:50,9:40-9:50,0.9569,697.1223666666666,867.3196166666667,718.2995441098999,821.1783056426331,0.0,170.19725000000005,0.0,0.0,0.0,3591.1294479409303,170.19725000000005,0.0,0.0,0.0,3591.1294479409303
2025-02-01,60,10:00,9:50-10:00,0.9977,678.5883333333334,894.01875,738.5204796732176,865.9193377742947,0.0,215.43041666666642,0.0,0.0,0.0,3785.01682294093,215.4304166666666,0.0,0.0,0.0,3785.01682294093
2025-02-01,61,10:10,10:00-10:10,0.9919,711.4322,911.8498333333333,737.76849607239,900.4976262800418,0.0,200.41763333333316,0.0,0.0,0.0,3965.39269294093,200.41763333333336,0.0,0.0,0.0,3965.39269294093
2025-02-01,62,10:20,10:10-10:20,0.9588,706.70705,933.6272333333333,721.7342526364871,934.5405614420063,0.0,226.9201833333328,0.0,0.0,0.0,4169.620857940929,226.92018333333328,0.0,0.0,0.0,4169.620857940929
2025-02-01,63,10:30,10:20-10:30,0.9549,666.9933333333333,959.21875,710.4235407638238,963.3506269592476,0.0,292.22541666666683,0.0,0.0,0.0,4432.62373294093,292.22541666666666,0.0,0.0,0.0,4432.62373294093
2025-02-01,64,10:40,10:30-10:40,0.9839,678.7204333333333,979.8081666666667,716.1400550672207,971.226734691745,0.0,301.08773333333374,0.0,0.0,0.0,4703.60269294093,301.0877333333334,0.0,0.0,0.0,4703.60269294093
2025-02-01,65,10:50,10:40-10:50,0.799,678.1305,1021.3479,713.2435119216331,981.9249269070011,0.0,343.21740000000017,0.0,0.0,0.0,5012.49835294093,343.2174,0.0,0.0,0.0,5012.49835294093
2025-02-01,66,11:00,10:50-11:00,0.5025,652.925,1060.2749999999999,703.3075676627584,1005.0434365203761,0.0,407.34999999999974,0.0,0.0,0.0,5379.11335294093,407.3499999999999,0.0,0.0,0.0,5379.11335294093
2025-02-01,67,11:10,11:00-11:10,0.4662,657.69435,1046.1778166666666,710.0323934575164,1026.8467566875652,0.0,388.4834666666666,0.0,0.0,0.0,5728.74847294093,388.4834666666666,0.0,0.0,0.0,5728.74847294093
2025-02-01,68,11:20,11:10-11:20,0.5007,656.1017166666666,1051.3417833333333,700.9435058443748,1038.0815020376174,0.0,356.9461411767447,0.0,0.0,38.29392548992206,6050.0,395.24006666666673,0.0,0.0,0.0,6084.4645329409295
2025-02-01,69,11:30,11:20-11:30,0.4827,654.535,1099.0625,679.5133679229667,1049.0682014106583,0.0,255.55555555555554,0.0,0.0,188.9719444444445,6280.0,444.52750000000003,0.0,0.0,0.0,6484.539282940929
2025-02-01,70,11:40,11:30-11:40,0.4785,692.20855,1136.31565,682.4452643795773,1075.741989602926,0.0,266.6666666666667,0.0,0.0,177.44043333333337,6520.0,444.10710000000006,0.0,0.0,0.0,6884.235672940929
2025-02-01,71,11:50,11:40-11:50,0.4662,680.1494833333334,1128.4168166666666,679.9618678690149,1085.299006321839,0.0,311.1111111111111,0.0,0.0,137.15622222222214,6800.0,448.2673333333332,0.0,0.0,0.0,7287.676272940929
2025-02-01,72,12:00,11:50-12:00,0.4432,640.0333333333333,1100.65625,674.5523862275436,1067.8161246081502,432.19285555882993,744.4444444444445,0.0,0.0,148.37132778105217,7470.0,833.3333333333334,0.0,0.0,59.48243889216326,8037.676272940929
2025-02-01,73,12:10,12:00-12:10,0.4411,676.8413833333333,1105.4832,697.3236947418411,1048.5431693312435,412.45549207726424,633.3333333333334,0.0,0.0,207.76397541059748,8040.0,833.3333333333334,0.0,0.0,7.763975410597482,8787.67627294093
2025-02-01,74,12:20,12:10-12:20,0.4551,663.0938,1089.4810666666667,698.8198279628211,1051.207226227795,0.0,166.66666666666666,0.0,0.0,259.7206000000001,8190.0,426.38726666666673,0.0,0.0,0.0,9171.42481294093
2025-02-01,75,12:30,12:20-12:30,0.4463,594.0216666666666,1052.4125,670.9698373322291,1072.5320336990594,41.90180750791063,233.33333333333331,0.0,0.0,266.9593075079106,8400.0,500.2926408412439,0.0,0.0,0.0,9621.688189698049
2025-02-01,76,12:40,12:30-12:40,0.4113,601.1141666666666,1052.0977666666665,660.1222664022393,1085.191726384535,413.31207941373134,566.6666666666666,0.0,0.0,297.6290127470646,8910.0,833.3333333333334,0.0,0.0,30.96234608039788,10371.688189698049
2025-02-01,77,12:50,12:40-12:50,0.5682,633.3353666666667,1058.98975,680.551232188996,1071.9138675548588,0.0,100.0,0.0,0.0,325.65438333333327,9000.0,425.65438333333327,0.0,0.0,0.0,10754.777134698048
2025-02-01,78,13:00,12:50-13:00,0.8279,638.6816666666666,1052.225,704.2485419292597,1048.0623628526646,0.0,88.88888888888889,0.0,0.0,324.6544444444444,9080.0,50.247628113279966,0.0,0.0,363.2957052200533,10800.0
2025-02-01,79,13:10,13:00-13:10,0.8636,619.3742333333332,1041.0229166666666,688.251714736814,1043.1689063218391,0.0,211.11111111111111,0.0,0.0,210.53757222222222,9270.0,0.0,0.0,0.0,421.64868333333334,10800.0
2025-02-01,80,13:20,13:10-13:20,0.8416,606.5044,1029.2288333333331,663.1610869165663,1026.2017055903866,0.0,244.44444444444443,0.0,0.0,178.27998888888865,9490.0,0.0,0.0,0.0,422.7244333333331,10800.0
2025-02-01,81,13:30,13:20-13:30,0.8618,607.0133333333333,1017.28125,656.8128626994853,998.5311128526645,0.0,244.44444444444443,0.0,0.0,165.82347222222225,9710.0,0.0,0.0,0.0,410.2679166666667,10800.0
2025-02-01,82,13:40,13:30-13:40,0.8623,606.3183333333333,998.79405,668.1342281670327,992.5959707419017,0.0,233.33333333333331,0.0,0.0,159.14238333333338,9920.0,0.0,0.0,0.0,392.4757166666667,10800.0
2025-02-01,83,13:50,13:40-13:50,0.9026,624.9272166666666,948.6343499999999,667.936190492932,975.5177533960292,0.0,233.33333333333331,0.0,0.0,90.37380000000002,10130.0,0.0,0.0,0.0,323.70713333333333,10800.0
2025-02-01,84,14:00,13:50-14:00,0.9754,641.645,875.1875,652.6430734120086,940.6084835423197,0.0,222.22222222222223,0.0,0.0,11.32027777777779,10330.0,0.0,0.0,0.0,233.54250000000002,10800.0
2025-02-01,85,14:10,14:00-14:10,1.0002,612.7233833333332,815.6234166666666,643.6877936195704,913.4817496865203,0.0,188.88888888888889,0.0,0.0,14.011144444444454,10500.0,0.0,0.0,0.0,202.90003333333334,10800.0
2025-02-01,86,14:20,14:10-14:20,0.9978,603.26775,769.5365666666667,633.6662417287072,877.6065293625913,0.0,166.26881666666628,0.0,0.0,0.0,10649.641935,0.0,0.0,0.0,166.26881666666668,10800.0
2025-02-01,87,14:30,14:20-14:30,1.0271,610.8116666666666,727.3999999999999,624.7189408808682,824.3927899686519,0.0,116.58833333333354,0.0,0.0,0.0,10754.571435,0.0,0.0,0.0,116.58833333333325,10800.0
2025-02-01,88,14:40,14:30-14:40,1.0906,571.6230833333333,684.0674,627.0903305779955,764.5866193834901,0.0,50.47618333333351,0.0,0.0,61.96813333333323,10800.0,0.0,0.0,0.0,112.44431666666674,10800.0
2025-02-01,89,14:50,14:40-14:50,0.9376,554.5942,648.3614333333333,616.8827154812892,710.1505632706375,0.0,0.0,0.0,0.0,93.76723333333325,10800.0,0.0,0.0,0.0,93.76723333333325,10800.0
2025-02-01,90,15:00,14:50-15:00,0.6694,578.9233333333333,614.7249999999999,604.3042856857052,665.6979427899687,0.0,0.0,0.0,0.0,35.80166666666662,10800.0,0.0,0.0,0.0,35.80166666666662,10800.0
2025-02-01,91,15:10,15:00-15:10,0.66,593.8219999999999,565.39285,623.2409166037583,626.0165815047021,0.0,0.0,28.429149999999208,0.0,0.0,10768.412055555556,0.0,28.429149999999936,0.0,0.0,10768.412055555556
2025-02-01,92,15:20,15:10-15:20,0.7217,603.3700333333334,505.4359666666667,632.8959024084941,577.1351333333332,45.75824028728198,0.0,52.17582637938431,0.0,0.0,10710.438915134018,0.0,52.175826379384716,0.0,0.0,10710.438915134018
2025-02-01,93,15:30,15:20-15:30,0.7308,608.655,450.63749999999993,617.1141789810978,520.3176920062695,91.41985818694968,0.0,66.59764181304982,0.0,0.0,10636.44153534174,0.0,66.59764181305036,0.0,0.0,10636.44153534174
2025-02-01,94,15:40,15:30-15:40,0.7534,596.78865,413.62829999999997,598.862038657422,469.1312801985371,130.67841906494533,0.0,52.4819309350547,0.0,0.0,10578.128278747236,0.0,52.48193093505466,0.0,0.0,10578.128278747236
2025-02-01,95,15:50,15:40-15:50,0.7823,570.11095,375.9729,582.6450323454355,417.4279375653083,176.00898616570674,0.0,18.129063834292538,0.0,0.0,10557.98487448691,0.0,18.129063834293277,0.0,0.0,10557.98487448691
2025-02-01,96,16:00,15:50-16:00,0.8055,548.75,328.93125,572.0915370230329,364.1152233542319,186.4928617999543,0.0,33.325888200044936,0.0,0.0,10520.956109820194,0.0,33.32588820004571,0.0,0.0,10520.956109820194
2025-02-01,97,16:10,16:00-16:10,0.8271,554.0824,281.17404999999997,575.231100325449,315.4817074712644,294.6387792178209,21.730429217821236,0.0,0.0,0.0,10540.513496116233,21.73042921782087,0.0,0.0,0.0,10540.513496116233
2025-02-01,98,16:20,16:10-16:20,0.8519,559.0360666666666,240.44151666666667,599.421855522878,266.7671010449321,336.65723547006417,18.06268547006362,0.0,0.0,0.0,10556.76991303929,18.062685470064253,0.0,0.0,0.0,10556.76991303929
2025-02-01,99,16:30,16:20-16:30,0.8791,563.1066666666666,202.36249999999998,619.978061056037,213.20977664576802,406.1637605596312,45.41959389296405,0.0,0.0,0.0,10597.647547542958,45.4195938929646,0.0,0.0,0.0,10597.647547542958
2025-02-01,100,16:40,16:30-16:40,0.9024,580.2863,155.5190333333333,593.8064491513348,155.5838576802508,441.8267013195688,17.059434652902482,0.0,0.0,0.0,10613.00103873057,17.059434652902155,0.0,0.0,0.0,10613.00103873057
2025-02-01,101,16:50,16:40-16:50,0.9163,532.8180166666666,106.71146666666667,532.050503626125,104.70104796238245,437.04038316289416,10.933833162893682,0.0,0.0,0.0,10622.841488577174,10.933833162894189,0.0,0.0,0.0,10622.841488577174
2025-02-01,102,17:00,16:50-17:00,0.9264,446.78,59.70625,472.23270400461195,59.868887147335435,416.02215396162,28.948403961619785,0.0,0.0,0.0,10648.895052142632,28.948403961620045,0.0,0.0,0.0,10648.895052142632
2025-02-01,103,17:10,17:00-17:10,0.9462,433.5435166666667,15.897433333333334,453.36348203354845,14.665295977011496,445.31875293758713,27.672669604253315,0.0,0.0,0.0,10673.80045478646,27.67266960425377,0.0,0.0,0.0,10673.80045478646
2025-02-01,104,17:20,17:10-17:20,0.9742,439.7808,0.0,469.4446162626327,0.0,472.0472609858777,32.266460985877835,0.0,0.0,0.0,10702.84026967375,32.2664609858777,0.0,0.0,0.0,10702.84026967375
2025-02-01,105,17:30,17:20-17:30,0.9862,436.13666666666666,0.0,478.5033414035593,0.0,488.27573032924084,52.13906366257409,0.0,0.0,0.0,10749.765426970067,52.13906366257419,0.0,0.0,0.0,10749.765426970067
2025-02-01,106,17:40,17:30-17:40,0.976,445.99516666666665,0.68945,443.7279194605544,0.8714433124346918,456.8285261481198,11.52280948145239,0.0,0.0,0.0,10760.135955503374,11.52280948145318,0.0,0.0,0.0,10760.135955503374
2025-02-01,107,17:50,17:40-17:50,1.0742,439.89263333333326,0.0,442.5715499528616,0.0,441.73974254014354,1.8471092068102735,0.0,0.0,0.0,10761.798353789503,1.8471092068102735,0.0,0.0,0.0,10761.798353789503
2025-02-01,108,18:00,17:50-18:00,1.2313,428.47,0.0,473.93885136891186,0.0,0.0,0.0,428.47000000000065,0.0,0.0,10285.720576011725,0.0,428.47,0.0,0.0,10285.720576011725
2025-02-01,109,18:10,18:00-18:10,1.2561,454.18455,0.049499999999999995,459.6841026926303,0.0625641065830721,0.0,0.0,454.13504999999935,0.0,0.0,9781.126076011726,0.0,454.13505,0.0,0.0,9781.126076011726
2025-02-01,110,18:20,18:10-18:20,1.2447,472.26531666666665,0.0,440.4714395200975,0.0,0.0,0.0,472.26531666666654,0.0,0.0,9256.386835270985,0.0,472.26531666666665,0.0,0.0,9256.386835270985
2025-02-01,111,18:30,18:20-18:30,1.2545,454.16833333333335,0.0,430.3155589922205,0.0,0.0,0.0,454.16833333333324,0.0,0.0,8751.755353789504,0.0,454.16833333333335,0.0,0.0,8751.755353789504
2025-02-01,112,18:40,18:30-18:40,1.2522,418.3761833333333,0.0035499999999999998,408.31740969221164,0.004489289446185998,0.0,0.0,418.37263333333397,0.0,0.0,8286.896872308022,0.0,418.3726333333333,0.0,0.0,8286.896872308022
2025-02-01,113,18:50,18:40-18:50,1.2881,414.0822333333333,0.0,438.75769808562677,0.0,0.0,0.0,414.082233333333,0.0,0.0,7826.805501937652,0.0,414.0822333333333,0.0,0.0,7826.805501937652
2025-02-01,114,19:00,18:50-19:00,1.3466,432.1383333333333,0.0,487.42455967544487,0.0,0.0,0.0,432.138333333333,0.0,0.0,7346.651798233948,0.0,432.1383333333333,0.0,0.0,7346.651798233948
2025-02-01,115,19:10,19:00-19:10,1.3523,424.01436666666666,0.00025,450.05536409335616,0.00032204806687565314,0.0,0.0,424.0141166666669,0.0,0.0,6875.525001937652,0.0,424.01411666666667,0.0,0.0,6875.525001937652
2025-02-01,116,19:20,19:10-19:20,1.3445,442.41246666666666,0.0,419.1683061281789,0.0,0.0,0.0,442.4124666666665,0.0,0.0,6383.9555945302445,0.0,442.41246666666666,0.0,0.0,6383.9555945302445
2025-02-01,117,19:30,19:20-19:30,1.3483,483.74666666666667,0.0,430.99326922165704,0.0,0.0,0.0,483.7466666666667,0.0,0.0,5846.459298233948,0.0,483.74666666666667,0.0,0.0,5846.459298233948
2025-02-01,118,19:40,19:30-19:40,1.349,481.18446666666665,0.0,434.15600167401004,0.0,0.0,0.0,481.1844666666664,0.0,0.0,5311.809890826541,0.0,481.18446666666665,0.0,0.0,5311.809890826541
2025-02-01,119,19:50,19:40-19:50,1.3473,444.76593333333335,0.0,451.80636480977915,0.0,0.0,0.0,444.7659333333337,0.0,0.0,4817.62552045617,0.0,444.76593333333335,0.0,0.0,4817.62552045617
2025-02-01,120,20:00,19:50-20:00,1.3482,418.095,0.0,474.87825071811636,0.0,0.0,0.0,418.0950000000002,0.0,0.0,4353.07552045617,0.0,418.095,0.0,0.0,4353.07552045617
2025-02-01,121,20:10,20:00-20:10,1.3513,436.7405166666666,0.0,463.94429863935665,0.0,0.0,0.0,436.74051666666674,0.0,0.0,3867.8082797154293,0.0,436.7405166666666,0.0,0.0,3867.8082797154293
2025-02-01,122,20:20,20:10-20:20,1.34,452.69785,0.0,463.84098833856814,0.0,0.0,0.0,452.69784999999985,0.0,0.0,3364.8106686043184,0.0,452.69785,0.0,0.0,3364.8106686043184
2025-02-01,123,20:30,20:20-20:30,1.3489,449.9683333333333,0.0,487.03716980543425,0.0,0.0,0.0,449.9683333333334,0.0,0.0,2864.8458537895035,0.0,449.9683333333333,0.0,0.0,2864.8458537895035
2025-02-01,124,20:40,20:30-20:40,1.3952,455.06669999999997,0.0,496.31303100460747,0.0,0.0,0.0,455.0667,0.0,0.0,2359.216187122837,0.0,455.06669999999997,0.0,0.0,2359.216187122837
2025-02-01,125,20:50,20:40-20:50,1.2226,454.01236666666665,0.0,473.4483618458039,0.0,0.0,0.0,454.01236666666665,0.0,0.0,1854.7580019376517,0.0,454.01236666666665,0.0,0.0,1854.7580019376517
2025-02-01,126,21:00,20:50-21:00,0.9332,459.405,0.0,445.0091747863963,0.0,449.2480708803036,0.0,10.156929119696292,0.0,0.0,1843.4725251379891,0.0,10.156929119696372,0.0,0.0,1843.4725251379891
2025-02-01,127,21:10,21:00-21:10,0.9068,497.4207666666667,0.0,459.40983543233415,0.0,465.6666889098633,0.0,31.754077756803373,0.0,0.0,1808.1902165193187,0.0,31.754077756803383,0.0,0.0,1808.1902165193187
2025-02-01,128,21:20,21:10-21:20,0.9371,503.28313333333335,0.0,494.8765115954425,0.0,477.9624922162577,0.0,25.320641117075684,0.0,0.0,1780.056170833679,0.0,25.32064111707564,0.0,0.0,1780.056170833679
2025-02-01,129,21:30,21:20-21:30,0.9371,477.5566666666667,0.0,515.97095333417,0.0,504.34738333910957,26.790716672442915,0.0,0.0,0.0,1804.1678158388777,26.790716672442898,0.0,0.0,0.0,1804.1678158388777
2025-02-01,130,21:40,21:30-21:40,0.9871,479.13595,0.0,499.6888217661161,0.0,460.5410843552699,0.0,18.59486564473009,0.0,0.0,1783.5068540113998,0.0,18.594865644730078,0.0,0.0,1783.5068540113998
2025-02-01,131,21:50,21:40-21:50,0.7764,450.2041,0.0,455.83235876451073,0.0,458.1163147690493,7.912214769049418,0.0,0.0,0.0,1790.6278473035443,7.912214769049342,0.0,0.0,0.0,1790.6278473035443
2025-02-01,132,22:00,21:50-22:00,0.4209,392.08500000000004,0.0,409.9934666264593,0.0,1169.5367999597927,777.4517999597924,0.0,0.0,0.0,2490.3344672673575,777.4517999597927,0.0,0.0,0.0,2490.3344672673575
2025-02-01,133,22:10,22:00-22:10,0.3859,371.76981666666666,0.0,389.0482493183595,0.0,1190.705043593162,818.9352269264954,0.0,0.0,0.0,3227.3761715012033,818.9352269264953,0.0,0.0,0.0,3227.3761715012033
2025-02-01,134,22:20,22:10-22:20,0.4368,363.57821666666666,0.0,393.91832243576135,0.0,429.266118944538,65.68790227787152,0.0,0.0,0.0,3286.4952835512877,65.68790227787133,0.0,0.0,0.0,3286.4952835512877
2025-02-01,135,22:30,22:20-22:30,0.4198,359.15666666666664,0.0,406.43886556944574,0.0,1180.8718719296367,821.7152052629701,0.0,0.0,0.0,4026.038968287961,821.71520526297,0.0,0.0,0.0,4026.038968287961
2025-02-01,136,22:40,22:30-22:40,0.4186,382.05071666666663,0.0,404.061998254115,0.0,1195.8777629403717,813.8270462737056,0.0,0.0,0.0,4758.483309934296,813.827046273705,0.0,0.0,0.0,4758.483309934296
2025-02-01,137,22:50,22:40-22:50,0.4241,417.16841666666664,0.0,396.4884941860407,0.0,1146.8428428002999,729.6744261336335,0.0,0.0,0.0,5415.190293454566,729.6744261336332,0.0,0.0,0.0,5415.190293454566
2025-02-01,138,23:00,22:50-23:00,0.4237,431.7966666666667,0.0,395.3727184617165,0.0,1146.4184659648397,714.6217992981726,0.0,0.0,0.0,6058.349912822921,714.6217992981731,0.0,0.0,0.0,6058.349912822921
2025-02-01,139,23:10,23:00-23:10,0.4248,406.46494999999993,0.0,401.7254607561409,0.0,1185.7506440894742,779.2856940894742,0.0,0.0,0.0,6759.707037503448,779.2856940894743,0.0,0.0,0.0,6759.707037503448
2025-02-01,140,23:20,23:10-23:20,0.424,400.95986666666664,0.0,400.23889648768187,0.0,1193.1254798210152,792.1656131543488,0.0,0.0,0.0,7472.656089342362,792.1656131543486,0.0,0.0,0.0,7472.656089342362
2025-02-01,141,23:30,23:20-23:30,0.422,409.945,0.0,400.5212574215563,0.0,1174.9815658361035,765.0365658361038,0.0,0.0,0.0,8161.188998594856,765.0365658361036,0.0,0.0,0.0,8161.188998594856
2025-02-01,142,23:40,23:30-23:40,0.424,387.2367,0.0,425.9826333655132,0.0,1186.023748094718,798.7870480947186,0.0,0.0,0.0,8880.097341880102,798.7870480947181,0.0,0.0,0.0,8880.097341880102
2025-02-01,143,23:50,23:40-23:50,0.4271,454.71015,0.0,441.3598116832868,0.0,1215.0448171486123,760.3346671486119,0.0,0.0,0.0,9564.398542313853,760.3346671486123,0.0,0.0,0.0,9564.398542313853
2025-02-01,144,0:00+1,23:50-00:00+1,0.4276,580.8233333333333,0.0,437.9765714955004,0.0,1104.119750101321,523.2964167679872,0.0,0.0,0.0,10035.365317405041,523.2964167679877,0.0,0.0,0.0,10035.365317405041
2025-02-02,1,00:10,0:00-0:10,0.4248,598.66405,0.0,578.855255071299,0.0,590.740940183682,0.0,7.923109816317992,0.0,0.0,10026.561862053577,0.0,7.923109816317947,0.0,0.0,10026.561862053577
2025-02-02,2,00:20,0:10-0:20,0.4245,581.7344833333333,0.0,583.4871089239239,0.0,591.0650715845101,9.330588251177687,0.0,0.0,0.0,10034.959391479637,9.330588251176778,0.0,0.0,0.0,10034.959391479637
